Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer Country,Customer State,Customer Zipcode
12873,Hedy,Lucas,Corporate,Puerto Rico,PR,725.0
14427,Amy,Nguyen,Corporate,Puerto Rico,PR,725.0
13231,Brianna,Horne,Corporate,Puerto Rico,PR,725.0
13301,Calista,Ratliff,Corporate,Puerto Rico,PR,725.0
8089,Evelyn,Smith,Corporate,Puerto Rico,PR,725.0
12816,Hyacinth,Silva,Corporate,Puerto Rico,PR,725.0
12428,Jeffrey,Travis,Corporate,Puerto Rico,PR,725.0
14910,Quemby,Cole,Corporate,Puerto Rico,PR,725.0
13622,Yolanda,Nieves,Corporate,Puerto Rico,PR,725.0
6493,Mary,Best,Corporate,Puerto Rico,PR,725.0
6216,Thomas,Smith,Corporate,Puerto Rico,PR,725.0
6785,Mary,Davila,Corporate,Puerto Rico,PR,725.0
2224,Ann,Mercado,Corporate,Puerto Rico,PR,725.0
7793,Mary,Smith,Corporate,Puerto Rico,PR,725.0
7527,Pamela,Smith,Corporate,Puerto Rico,PR,725.0
13559,Charde,Caldwell,Corporate,Puerto Rico,PR,725.0
2417,Mary,Mullins,Corporate,Puerto Rico,PR,725.0
13629,Rosalyn,Velez,Corporate,Puerto Rico,PR,725.0
5468,Katherine,Smith,Corporate,Puerto Rico,PR,725.0
6711,Mary,Yang,Corporate,Puerto Rico,PR,698.0
1135,Bryan,Underwood,Corporate,Puerto Rico,PR,725.0
7489,Teresa,Ritter,Corporate,Puerto Rico,PR,725.0
15106,Hillary,Walters,Corporate,Puerto Rico,PR,725.0
121,Mary,Yoder,Corporate,Puerto Rico,PR,725.0
5807,Edward,Silva,Corporate,Puerto Rico,PR,725.0
12208,Mary,Simmons,Corporate,Puerto Rico,PR,725.0
8229,Mary,Mcfarland,Corporate,Puerto Rico,PR,725.0
9376,Mary,Hill,Corporate,Puerto Rico,PR,725.0
132,Eric,Smith,Corporate,Puerto Rico,PR,725.0
8323,Mary,Smith,Corporate,Puerto Rico,PR,725.0
9770,Teresa,Smith,Corporate,Puerto Rico,PR,725.0
9238,Judy,Gillespie,Corporate,Puerto Rico,PR,725.0
8509,Mary,Hicks,Corporate,Puerto Rico,PR,725.0
11449,Barbara,Smith,Corporate,Puerto Rico,PR,957.0
3158,Jesse,Smith,Corporate,Puerto Rico,PR,725.0
11100,Barbara,Tucker,Corporate,Puerto Rico,PR,725.0
3630,Barbara,King,Corporate,Puerto Rico,PR,725.0
12049,Mildred,Mclaughlin,Corporate,Puerto Rico,PR,725.0
3255,Mary,Christian,Corporate,Puerto Rico,PR,725.0
8346,Mary,Wright,Corporate,Puerto Rico,PR,725.0
12406,Mary,Michael,Corporate,Puerto Rico,PR,725.0
6274,Mary,Ramsey,Corporate,Puerto Rico,PR,921.0
2751,Brenda,Smith,Corporate,Puerto Rico,PR,725.0
9228,Jacqueline,Smith,Corporate,Puerto Rico,PR,725.0
3123,Karen,Durham,Corporate,Puerto Rico,PR,725.0
6596,Nicole,Lynn,Corporate,Puerto Rico,PR,725.0
5310,Ryan,Baird,Corporate,Puerto Rico,PR,725.0
6991,Mary,Smith,Corporate,Puerto Rico,PR,725.0
9257,Mary,Smith,Corporate,Puerto Rico,PR,725.0
10296,Mary,Ramos,Corporate,Puerto Rico,PR,725.0
8553,Mary,English,Corporate,Puerto Rico,PR,725.0
8165,Mary,Kirk,Corporate,Puerto Rico,PR,725.0
8691,Mary,Hart,Corporate,Puerto Rico,PR,969.0
9881,Amber,Smith,Corporate,Puerto Rico,PR,725.0
10430,Katherine,Silva,Corporate,Puerto Rico,PR,725.0
7241,Virginia,Burns,Corporate,Puerto Rico,PR,725.0
6559,Mary,Dyer,Corporate,Puerto Rico,PR,685.0
9016,Mary,Smith,Corporate,Puerto Rico,PR,725.0
12179,Keith,Smith,Corporate,Puerto Rico,PR,725.0
11986,Gerald,Smith,Corporate,Puerto Rico,PR,725.0
9799,Olivia,Smith,Corporate,Puerto Rico,PR,725.0
5862,David,Cantu,Corporate,Puerto Rico,PR,725.0
1156,Mary,Terrell,Corporate,Puerto Rico,PR,725.0
8693,Mary,Madden,Corporate,Puerto Rico,PR,725.0
293,Christopher,Prince,Corporate,Puerto Rico,PR,725.0
11067,Anthony,Zimmerman,Corporate,Puerto Rico,PR,725.0
9022,Mary,Smith,Corporate,Puerto Rico,PR,725.0
1203,Mary,Smith,Corporate,Puerto Rico,PR,725.0
2764,Mary,Ross,Corporate,Puerto Rico,PR,725.0
11408,Vincent,Smith,Corporate,Puerto Rico,PR,725.0
4666,Mary,Smith,Corporate,Puerto Rico,PR,674.0
2490,Mary,Ward,Corporate,Puerto Rico,PR,725.0
5058,Mary,Salinas,Corporate,Puerto Rico,PR,725.0
8066,Mary,Ramos,Corporate,Puerto Rico,PR,725.0
7791,Andrea,Smith,Corporate,Puerto Rico,PR,725.0
5032,Christopher,Fry,Corporate,Puerto Rico,PR,725.0
10878,Emily,Richardson,Corporate,Puerto Rico,PR,725.0
18134,Shelby,Mcgowan,Corporate,Puerto Rico,PR,725.0
18241,Sybil,Monroe,Corporate,Puerto Rico,PR,725.0
18185,Alika,Kinney,Corporate,Puerto Rico,PR,725.0
18239,Skyler,Cardenas,Corporate,Puerto Rico,PR,725.0
18093,Fay,Camacho,Corporate,Puerto Rico,PR,725.0
18073,Natalie,Ellis,Corporate,Puerto Rico,PR,725.0
18127,Lacy,Guerra,Corporate,Puerto Rico,PR,725.0
18159,Hanna,Bryant,Corporate,Puerto Rico,PR,725.0
17899,Amela,England,Corporate,Puerto Rico,PR,725.0
19178,Aileen,Howard,Corporate,Puerto Rico,PR,725.0
16464,Shelley,Whitley,Corporate,Puerto Rico,PR,725.0
16607,Nita,Mccall,Corporate,Puerto Rico,PR,725.0
19049,Stella,Holloway,Corporate,Puerto Rico,PR,725.0
16408,Octavia,Chase,Corporate,Puerto Rico,PR,725.0
16534,Dominique,Powers,Corporate,Puerto Rico,PR,725.0
16387,Blythe,Terrell,Corporate,Puerto Rico,PR,725.0
16419,Ina,Rodriquez,Corporate,Puerto Rico,PR,725.0
19184,Allegra,Talley,Corporate,Puerto Rico,PR,725.0
16489,Neve,Gallagher,Corporate,Puerto Rico,PR,725.0
19056,Carolyn,Rhodes,Corporate,Puerto Rico,PR,725.0
16612,Grace,Horne,Corporate,Puerto Rico,PR,725.0
15844,Sopoline,Watts,Corporate,Puerto Rico,PR,725.0
15878,Hadley,Newman,Corporate,Puerto Rico,PR,725.0
18753,Sage,Morse,Corporate,Puerto Rico,PR,791.0
18752,Calista,Nicholson,Corporate,Puerto Rico,PR,725.0
15823,Sybil,Frederick,Corporate,Puerto Rico,PR,725.0
18823,Lesley,Sharp,Corporate,Puerto Rico,PR,725.0
15857,Phyllis,Fernandez,Corporate,Puerto Rico,PR,725.0
18857,Roanna,Booth,Corporate,Puerto Rico,PR,725.0
15873,Odessa,Schneider,Corporate,Puerto Rico,PR,725.0
15837,Violet,Harper,Corporate,Puerto Rico,PR,725.0
18800,Jaime,Garcia,Corporate,Puerto Rico,PR,685.0
15833,Rhonda,Faulkner,Corporate,Puerto Rico,PR,725.0
15688,Emily,Rodriquez,Corporate,Puerto Rico,PR,725.0
15902,Cleo,Pierce,Corporate,Puerto Rico,PR,725.0
10471,Mary,Smith,Corporate,Puerto Rico,PR,725.0
10798,Grace,Moore,Corporate,Puerto Rico,PR,725.0
11404,Helen,Cook,Corporate,Puerto Rico,PR,725.0
20662,Brenna,Dyer,Corporate,Puerto Rico,PR,725.0
16093,Yvonne,Ferrell,Corporate,Puerto Rico,PR,725.0
16057,Aubrey,Mcmahon,Corporate,Puerto Rico,PR,725.0
533,Olivia,Edwards,Corporate,Puerto Rico,PR,725.0
7280,Jane,Strong,Corporate,Puerto Rico,PR,725.0
17666,Desiree,Lyons,Corporate,Puerto Rico,PR,725.0
3587,Michelle,Potter,Corporate,Puerto Rico,PR,725.0
5430,Emma,Smith,Corporate,Puerto Rico,PR,725.0
16072,Genevieve,Good,Corporate,Puerto Rico,PR,725.0
6344,Mary,Smith,Corporate,Puerto Rico,PR,725.0
20424,Dominique,Bryant,Corporate,Puerto Rico,PR,725.0
11530,Richard,Gibson,Corporate,Puerto Rico,PR,725.0
20513,Hilary,Sims,Corporate,Puerto Rico,PR,725.0
18494,Anika,Tucker,Corporate,Puerto Rico,PR,725.0
398,Teresa,Smith,Corporate,Puerto Rico,PR,725.0
17937,May,,Corporate,Puerto Rico,PR,725.0
18403,Wynter,Workman,Corporate,Puerto Rico,PR,725.0
20691,Audrey,Bishop,Corporate,Puerto Rico,PR,725.0
20618,Farrah,Larsen,Corporate,Puerto Rico,PR,725.0
17952,Evangeline,Castaneda,Corporate,Puerto Rico,PR,725.0
8095,Dennis,Smith,Corporate,Puerto Rico,PR,725.0
20401,Cally,Kelley,Corporate,Puerto Rico,PR,725.0
17988,Rylee,Mcneil,Corporate,Puerto Rico,PR,725.0
17425,Basia,Porter,Corporate,Puerto Rico,PR,725.0
18326,Angelica,Erickson,Corporate,Puerto Rico,PR,725.0
2576,Margaret,Smith,Corporate,Puerto Rico,PR,725.0
20579,Phoebe,Simpson,Corporate,Puerto Rico,PR,725.0
10608,Ralph,Kidd,Corporate,Puerto Rico,PR,725.0
20524,Macy,Riddle,Corporate,Puerto Rico,PR,725.0
2397,Maria,Castro,Corporate,Puerto Rico,PR,725.0
2527,Heather,Smith,Corporate,Puerto Rico,PR,725.0
10780,Mary,Cuevas,Corporate,Puerto Rico,PR,725.0
18001,Lucy,Moran,Corporate,Puerto Rico,PR,725.0
1375,Linda,Smith,Corporate,Puerto Rico,PR,725.0
6783,Mary,Smith,Corporate,Puerto Rico,PR,725.0
788,Patrick,Smith,Corporate,Puerto Rico,PR,725.0
18520,Chelsea,Graves,Corporate,Puerto Rico,PR,725.0
17348,Tatyana,Wyatt,Corporate,Puerto Rico,PR,725.0
16061,Genevieve,Blankenship,Corporate,Puerto Rico,PR,725.0
15970,Ursula,Patterson,Corporate,Puerto Rico,PR,725.0
20736,Karyn,Fry,Corporate,Puerto Rico,PR,725.0
20591,Raya,Salinas,Corporate,Puerto Rico,PR,725.0
18719,Dahlia,Norman,Corporate,Puerto Rico,PR,921.0
15610,Jade,Rose,Corporate,Puerto Rico,PR,725.0
15501,Quyn,Hancock,Corporate,Puerto Rico,PR,725.0
15481,Shafira,Gallegos,Corporate,Puerto Rico,PR,725.0
15479,Destiny,Smith,Corporate,Puerto Rico,PR,725.0
18713,Darryl,Rios,Corporate,Puerto Rico,PR,725.0
15317,Clementine,Moody,Corporate,Puerto Rico,PR,725.0
1818,Mary,Fuentes,Corporate,Puerto Rico,PR,725.0
15476,Kylie,Bond,Corporate,Puerto Rico,PR,725.0
15601,Nayda,Hancock,Corporate,Puerto Rico,PR,725.0
18672,Stacy,Brady,Corporate,Puerto Rico,PR,725.0
15418,Susan,Gallegos,Corporate,Puerto Rico,PR,725.0
18687,Felicia,Jennings,Corporate,Puerto Rico,PR,725.0
15525,Alice,Rose,Corporate,Puerto Rico,PR,725.0
15650,Wynter,Kerr,Corporate,Puerto Rico,PR,725.0
5262,Eric,Smith,Corporate,Puerto Rico,PR,725.0
10525,Mary,Lopez,Corporate,Puerto Rico,PR,725.0
12047,Mary,Moody,Corporate,Puerto Rico,PR,725.0
5530,Donald,Anderson,Corporate,Puerto Rico,PR,725.0
8450,Diane,Walters,Corporate,Puerto Rico,PR,725.0
3614,John,Smith,Corporate,Puerto Rico,PR,725.0
1384,Mary,Mullins,Corporate,Puerto Rico,PR,725.0
17563,Whoopi,Underwood,Corporate,Puerto Rico,PR,725.0
19829,Chantale,Olsen,Corporate,Puerto Rico,PR,725.0
19792,Cherokee,Hogan,Corporate,Puerto Rico,PR,725.0
17118,Megan,Bentley,Corporate,Puerto Rico,PR,725.0
17135,Jaquelyn,Logan,Corporate,Puerto Rico,PR,725.0
17781,Gloria,Morrow,Corporate,Puerto Rico,PR,725.0
18945,Nell,Horton,Corporate,Puerto Rico,PR,725.0
19952,Leilani,Butler,Corporate,Puerto Rico,PR,725.0
16113,Demetria,Alvarado,Corporate,Puerto Rico,PR,725.0
20023,Freya,Phillips,Corporate,Puerto Rico,PR,725.0
17815,Orli,Mcdowell,Corporate,Puerto Rico,PR,725.0
20363,Chloe,Myers,Corporate,Puerto Rico,PR,725.0
18606,Renee,Whitfield,Corporate,Puerto Rico,PR,725.0
15171,Lilah,Roberson,Corporate,Puerto Rico,PR,725.0
20182,Madonna,Yates,Corporate,Puerto Rico,PR,725.0
15260,Sara,Donaldson,Corporate,Puerto Rico,PR,725.0
15277,Azalia,Solis,Corporate,Puerto Rico,PR,725.0
16125,Vielka,Jordan,Corporate,Puerto Rico,PR,921.0
15151,Fatima,Knowles,Corporate,Puerto Rico,PR,725.0
17092,Ariel,Acevedo,Corporate,Puerto Rico,PR,725.0
15240,Emma,Garrett,Corporate,Puerto Rico,PR,725.0
15204,Veronica,Glenn,Corporate,Puerto Rico,PR,725.0
18583,Dora,Hunt,Corporate,Puerto Rico,PR,725.0
18529,Skyler,Juarez,Corporate,Puerto Rico,PR,949.0
20286,Xyla,Guy,Corporate,Puerto Rico,PR,725.0
20196,Jolene,Castillo,Corporate,Puerto Rico,PR,725.0
16266,Calista,Hickman,Corporate,Puerto Rico,PR,725.0
17753,Chava,Salazar,Corporate,Puerto Rico,PR,725.0
16337,Ainsley,Dunn,Corporate,Puerto Rico,PR,725.0
17807,Zia,Hensley,Corporate,Puerto Rico,PR,725.0
20356,Nelle,Taylor,Corporate,Puerto Rico,PR,725.0
16317,Jaime,Camacho,Corporate,Puerto Rico,PR,725.0
20372,Rose,Osborne,Corporate,Puerto Rico,PR,725.0
17050,Gemma,Clark,Corporate,Puerto Rico,PR,725.0
17032,Karleigh,Washington,Corporate,Puerto Rico,PR,725.0
17876,Beatrice,Mercer,Corporate,Puerto Rico,PR,725.0
17229,Alice,Alexander,Corporate,Puerto Rico,PR,725.0
15252,Hedwig,Branch,Corporate,Puerto Rico,PR,725.0
16315,Orli,Shelton,Corporate,Puerto Rico,PR,725.0
17857,Desiree,Hammond,Corporate,Puerto Rico,PR,725.0
18271,Karyn,Hess,Corporate,Puerto Rico,PR,725.0
9947,Mary,Smith,Corporate,Puerto Rico,PR,725.0
11266,Mary,Smith,Corporate,Puerto Rico,PR,725.0
17686,Azalia,Evans,Corporate,Puerto Rico,PR,725.0
15994,Rachel,Morton,Corporate,Puerto Rico,PR,725.0
15992,Hayfa,Hines,Corporate,Puerto Rico,PR,725.0
6382,Mary,Morales,Corporate,Puerto Rico,PR,725.0
20629,Sonia,Dias,Corporate,Puerto Rico,PR,725.0
15519,Raya,Noel,Corporate,Puerto Rico,PR,725.0
18660,Tara,Pace,Corporate,Puerto Rico,PR,725.0
18728,Petra,Santiago,Corporate,Puerto Rico,PR,725.0
15397,Rebecca,Vega,Corporate,Puerto Rico,PR,725.0
17173,Jade,Patton,Corporate,Puerto Rico,PR,725.0
19918,Rowan,Horne,Corporate,Puerto Rico,PR,725.0
16111,Astra,Workman,Corporate,Puerto Rico,PR,725.0
20164,Halee,Nelson,Corporate,Puerto Rico,PR,725.0
20250,Yoko,Shannon,Corporate,Puerto Rico,PR,725.0
6627,Christina,Smith,Corporate,Puerto Rico,PR,603.0
6437,Sara,Duarte,Corporate,Puerto Rico,PR,725.0
4315,Mary,Smith,Corporate,Puerto Rico,PR,725.0
5508,Mary,Marquez,Corporate,Puerto Rico,PR,725.0
4773,Andrew,Smith,Corporate,Puerto Rico,PR,725.0
11003,Mary,Clements,Corporate,Puerto Rico,PR,725.0
11445,Danielle,Smith,Corporate,Puerto Rico,PR,725.0
2935,Mary,Smith,Consumer,EE. UU.,TN,37922.0
13602,Sheila,Yates,Consumer,EE. UU.,NV,89117.0
14744,Germaine,Horn,Consumer,EE. UU.,TX,78753.0
14743,Karyn,Pace,Consumer,EE. UU.,GA,30331.0
4797,Russell,Branch,Consumer,EE. UU.,CA,91767.0
11473,Mary,Smith,Consumer,EE. UU.,IL,60126.0
12589,Alfreda,Finley,Consumer,EE. UU.,FL,33021.0
12917,Beverly,Brady,Consumer,EE. UU.,CA,90024.0
6332,Mary,Kelly,Consumer,EE. UU.,CA,91790.0
50,Mary,Kim,Consumer,EE. UU.,CA,92410.0
966,Mary,Buchanan,Consumer,EE. UU.,CA,90043.0
7817,Mary,Smith,Consumer,EE. UU.,IN,47906.0
12030,Linda,Smith,Consumer,EE. UU.,CA,92870.0
6933,Grace,Smith,Consumer,EE. UU.,MI,48180.0
2690,Mary,Gibson,Consumer,EE. UU.,PA,19140.0
7939,Tammy,Smith,Consumer,EE. UU.,NY,11420.0
10418,Mary,Arroyo,Consumer,EE. UU.,NY,11209.0
2917,Kyle,Smith,Consumer,EE. UU.,CA,95125.0
11030,Mary,Smith,Consumer,EE. UU.,FL,33311.0
2825,Sarah,Smith,Consumer,EE. UU.,MI,48219.0
9826,Mary,Gonzalez,Consumer,EE. UU.,CA,95608.0
1855,Mary,Smith,Consumer,EE. UU.,CA,95060.0
2931,Carl,Smith,Consumer,EE. UU.,TX,78130.0
6530,Mary,Elliott,Consumer,EE. UU.,IL,60628.0
179,Mary,Rodgers,Consumer,EE. UU.,CA,90033.0
9841,Eugene,Rogers,Consumer,EE. UU.,HI,96744.0
12421,Kyle,Small,Consumer,EE. UU.,CT,6457.0
4046,Eric,Smith,Consumer,EE. UU.,MI,48192.0
8441,Mary,Lara,Consumer,EE. UU.,CA,91605.0
7820,John,Deleon,Consumer,EE. UU.,FL,33313.0
5411,Robert,Crane,Consumer,EE. UU.,CO,80010.0
930,Mary,Franco,Consumer,EE. UU.,CA,92692.0
7772,Mary,Thompson,Consumer,EE. UU.,NY,10467.0
6420,Jacqueline,Mahoney,Consumer,EE. UU.,NC,28655.0
803,James,Hartman,Consumer,EE. UU.,FL,33177.0
5903,Virginia,Smith,Consumer,EE. UU.,TN,37013.0
141,Mary,Mcmahon,Consumer,EE. UU.,NY,11203.0
11125,Edward,Fitzgerald,Consumer,EE. UU.,NV,89119.0
5702,Karen,Johnson,Consumer,EE. UU.,AZ,85705.0
7205,Maria,Jordan,Consumer,EE. UU.,TX,75006.0
7310,Mary,Maldonado,Consumer,EE. UU.,MO,63301.0
420,Jose,Wright,Consumer,EE. UU.,TX,78664.0
8858,Mary,Smith,Consumer,EE. UU.,CA,90043.0
2411,James,Smith,Consumer,EE. UU.,KY,40475.0
18053,Rhoda,Nixon,Consumer,EE. UU.,CA,90804.0
18088,Fatima,Kline,Consumer,EE. UU.,CA,92243.0
18052,Lee,Rasmussen,Consumer,EE. UU.,TX,75216.0
19197,Piper,Boone,Consumer,EE. UU.,MA,2148.0
19142,Rinah,Barrett,Consumer,EE. UU.,OH,44035.0
16626,Carol,Sloan,Consumer,EE. UU.,RI,2895.0
16477,Mara,Pope,Consumer,EE. UU.,WI,53704.0
16493,Skyler,Oneill,Consumer,EE. UU.,CO,80011.0
19258,Hope,Ware,Consumer,EE. UU.,MI,48224.0
19167,Abigail,Garrett,Consumer,EE. UU.,AZ,85706.0
16581,Meghan,Montgomery,Consumer,EE. UU.,NJ,7052.0
16508,Hiroko,Deleon,Consumer,EE. UU.,OR,97402.0
19219,Xyla,Becker,Consumer,EE. UU.,CA,90044.0
16561,Imani,Ryan,Consumer,EE. UU.,ID,83642.0
18809,Quyn,Chandler,Consumer,EE. UU.,CA,93638.0
15915,Adele,Ward,Consumer,EE. UU.,NY,11215.0
15913,Kay,Mosley,Consumer,EE. UU.,WV,26003.0
15697,Karina,Hebert,Consumer,EE. UU.,CA,95687.0
15911,Marah,Jordan,Consumer,EE. UU.,GA,30907.0
18855,Shaeleigh,Guerra,Consumer,EE. UU.,MD,20906.0
18854,Veda,Benson,Consumer,EE. UU.,UT,84118.0
15758,Felicia,Booth,Consumer,EE. UU.,TX,78840.0
15793,Rae,Diaz,Consumer,EE. UU.,FL,33549.0
15828,Jayme,Bryan,Consumer,EE. UU.,CA,90032.0
15738,Violet,Wall,Consumer,EE. UU.,OR,97301.0
9592,Jacqueline,Smith,Consumer,EE. UU.,SC,29445.0
3467,Victoria,Smith,Consumer,EE. UU.,CA,91331.0
16039,Fay,Morton,Consumer,EE. UU.,CO,80501.0
20461,Mikayla,Gilmore,Consumer,EE. UU.,WA,98031.0
17737,Germaine,Navarro,Consumer,EE. UU.,IL,60626.0
8083,Marie,Figueroa,Consumer,EE. UU.,NY,10025.0
5947,Eric,Moyer,Consumer,EE. UU.,AZ,85040.0
17376,Iola,Hebert,Consumer,EE. UU.,TX,75150.0
17626,Sloane,Cooke,Consumer,EE. UU.,AZ,85364.0
20602,Basia,Travis,Consumer,EE. UU.,MI,48212.0
6148,Mary,Crawford,Consumer,EE. UU.,CA,90032.0
17464,Daryl,Delaney,Consumer,EE. UU.,NC,28314.0
18312,Ariel,Berry,Consumer,EE. UU.,TX,75217.0
17936,Moana,Jimenez,Consumer,EE. UU.,CA,90247.0
20455,Gillian,Dawson,Consumer,EE. UU.,CA,95125.0
17693,Morgan,Roberson,Consumer,EE. UU.,CA,92109.0
20597,Deme,Holt,Consumer,EE. UU.,NY,11746.0
18415,Blaine,Zimmerman,Consumer,EE. UU.,CA,92870.0
20686,Azalia,Weiss,Consumer,EE. UU.,CA,95148.0
18414,Ruth,Mcclain,Consumer,EE. UU.,MD,21122.0
20379,Yoshi,Powers,Consumer,EE. UU.,NY,10031.0
10338,Mary,Padilla,Consumer,EE. UU.,IL,60624.0
18882,Rae,Carey,Consumer,EE. UU.,FL,32822.0
17742,Melissa,Cotton,Consumer,EE. UU.,CA,94539.0
3032,Mary,Wilson,Consumer,EE. UU.,NC,28540.0
20646,Larissa,Gilmore,Consumer,EE. UU.,NJ,7003.0
18501,Quyn,Clemons,Consumer,EE. UU.,MA,2740.0
17365,Myra,Roman,Consumer,EE. UU.,CA,92507.0
17981,Clio,Richard,Consumer,EE. UU.,CA,91732.0
20700,Lara,Buchanan,Consumer,EE. UU.,GA,30907.0
18410,Nell,Snider,Consumer,EE. UU.,MI,48224.0
5611,Michael,Williamson,Consumer,EE. UU.,VA,23452.0
2726,Barbara,Wu,Consumer,EE. UU.,MD,21401.0
15410,Nell,Delacruz,Consumer,EE. UU.,IL,60643.0
15355,Olga,Merritt,Consumer,EE. UU.,NC,27610.0
15445,Tashya,Mccarty,Consumer,EE. UU.,NY,14120.0
15444,Lillith,Fischer,Consumer,EE. UU.,KS,67401.0
15335,Carol,Whitley,Consumer,EE. UU.,HI,96822.0
15333,Stella,Leach,Consumer,EE. UU.,IL,60085.0
15584,Caryn,Henson,Consumer,EE. UU.,CA,90262.0
15654,Kendall,Morse,Consumer,EE. UU.,NY,10306.0
15508,Jayme,Sampson,Consumer,EE. UU.,VA,23666.0
18706,Lilah,Levy,Consumer,EE. UU.,ND,58103.0
15648,Allegra,Powell,Consumer,EE. UU.,DC,20020.0
10716,John,Hubbard,Consumer,EE. UU.,OH,43130.0
2967,Mary,Smith,Consumer,EE. UU.,FL,33025.0
3057,Mary,Smith,Consumer,EE. UU.,IL,60621.0
669,Mary,Valentine,Consumer,EE. UU.,CA,95148.0
5365,Mary,Smith,Consumer,EE. UU.,FL,33161.0
10828,Mary,Lindsey,Consumer,EE. UU.,FL,32308.0
8631,Mary,Richardson,Consumer,EE. UU.,GA,30066.0
10915,Andrew,Booth,Consumer,EE. UU.,MA,2124.0
20081,Lacota,Valencia,Consumer,EE. UU.,IL,60630.0
16115,Mary,Branch,Consumer,EE. UU.,NY,10027.0
20115,Phyllis,Sawyer,Consumer,EE. UU.,CA,90066.0
19970,Lillian,Harris,Consumer,EE. UU.,CA,90247.0
18625,Callie,Barr,Consumer,EE. UU.,MD,21228.0
17078,Gretchen,Malone,Consumer,EE. UU.,NC,27410.0
19014,Destiny,Ward,Consumer,EE. UU.,WA,98031.0
18906,Ariel,Hinton,Consumer,EE. UU.,IL,61761.0
19012,Lael,Mosley,Consumer,EE. UU.,TX,75287.0
17075,Iola,Mccullough,Consumer,EE. UU.,MA,1844.0
17847,Aimee,Peters,Consumer,EE. UU.,IL,60426.0
17883,Florence,Skinner,Consumer,EE. UU.,CA,92833.0
18567,Darryl,Mullen,Consumer,EE. UU.,CA,91941.0
16251,Shelley,Fowler,Consumer,EE. UU.,NJ,7003.0
17828,Madonna,Patton,Consumer,EE. UU.,AZ,85022.0
15186,Wynter,Noble,Consumer,EE. UU.,KY,42101.0
15150,Hedwig,Roman,Consumer,EE. UU.,CA,95020.0
17827,Danielle,Fischer,Consumer,EE. UU.,CO,80219.0
18565,Taylor,Owens,Consumer,EE. UU.,CA,92024.0
16104,Shafira,Harding,Consumer,EE. UU.,OR,97301.0
20357,Phyllis,Thomas,Consumer,EE. UU.,MI,48197.0
17177,Kirby,Powell,Consumer,EE. UU.,KS,67401.0
20157,Jena,Horton,Consumer,EE. UU.,NY,11236.0
18633,Iola,Baldwin,Consumer,EE. UU.,CO,80501.0
16154,Ann,Kline,Consumer,EE. UU.,NV,89103.0
20190,Maia,Sykes,Consumer,EE. UU.,NJ,8302.0
19992,Hedy,Osborne,Consumer,EE. UU.,NY,11203.0
18131,Danielle,Freeman,Consumer,EE. UU.,CA,92692.0
18084,Zelda,Ward,Consumer,EE. UU.,CA,90220.0
19259,Abra,Barber,Consumer,EE. UU.,NY,14094.0
19109,Shay,Branch,Consumer,EE. UU.,NY,14150.0
18848,Madeson,Schwartz,Consumer,EE. UU.,AZ,85283.0
9222,Mary,Martinez,Consumer,EE. UU.,NC,28314.0
8301,Michael,Smith,Consumer,EE. UU.,MD,21224.0
20409,Felicia,Weber,Consumer,EE. UU.,TX,77083.0
11291,Mary,Ramirez,Consumer,EE. UU.,NY,11233.0
18313,Madeson,Winters,Consumer,EE. UU.,WV,25401.0
18400,Regina,Dickson,Consumer,EE. UU.,FL,33016.0
15580,Audrey,Valentine,Consumer,EE. UU.,FL,33016.0
10035,Jack,Griffith,Consumer,EE. UU.,PA,19446.0
17887,Blythe,Trevino,Consumer,EE. UU.,MO,63376.0
18639,Zena,Mccoy,Consumer,EE. UU.,FL,33024.0
19957,Tamara,Mccall,Consumer,EE. UU.,FL,33313.0
3874,Mary,Pham,Consumer,EE. UU.,CA,92557.0
7666,Cynthia,Smith,Consumer,EE. UU.,TX,78577.0
4023,Phillip,Smith,Consumer,EE. UU.,TX,78664.0
1192,Edward,Mccann,Consumer,EE. UU.,PA,15301.0
1494,Rebecca,Ortiz,Consumer,EE. UU.,OR,97701.0
1519,Deborah,Sharp,Consumer,EE. UU.,CA,92102.0
10112,Barbara,Walker,Consumer,EE. UU.,IL,60426.0
3213,Mary,Smith,Consumer,EE. UU.,IL,61554.0
7516,Deborah,Bennett,Consumer,EE. UU.,WA,98037.0
3988,Mary,Smith,Consumer,EE. UU.,MO,63021.0
11334,Benjamin,Carroll,Consumer,EE. UU.,MA,2169.0
7682,Mary,Smith,Consumer,EE. UU.,NY,11207.0
2167,Roger,Williams,Consumer,EE. UU.,CA,90018.0
3322,Joyce,Smith,Consumer,EE. UU.,TX,78840.0
3967,Mary,Nichols,Consumer,EE. UU.,MN,55104.0
7581,Kevin,Smith,Consumer,EE. UU.,NV,89502.0
8728,John,Smith,Consumer,EE. UU.,NC,27606.0
11547,Sarah,Smith,Consumer,EE. UU.,CA,92025.0
7300,Kyle,Rodgers,Consumer,EE. UU.,MA,2740.0
10532,Mary,Conner,Consumer,EE. UU.,OH,43229.0
3572,Mary,Bennett,Consumer,EE. UU.,WI,54601.0
218,Charles,Tyler,Consumer,EE. UU.,CA,91744.0
8353,Mary,Mathis,Consumer,EE. UU.,HI,96789.0
9577,Mary,Macias,Consumer,EE. UU.,TN,38401.0
1625,Mary,Smith,Consumer,EE. UU.,IL,60614.0
12292,Doris,May,Consumer,EE. UU.,CA,91977.0
